,penguin,duck,bird,owl,butterfly,fish,frog,rooster,pig,alligator,bear,deer,elephant,giraffe,zebra,pony,horse,dog,cat,toe,foot,ankle,finger,hand,arm,leg,hair,ear,eye,face,nose,mouth,tooth,shower,bathtub,sink,refrigerator,oven,couch,bed,closet,drawer,door,window,stroller,crib,bench,table,chair,lamp,car,motorcycle,tricycle,boat,helicopter,firetruck,truck,snow,tree,grass,sprinkler,hose,slide,swing,ladder,chips,cracker,cookie,muffin,pastry,bread,toast,sandwich,hamburger,meat,pasta,pizza,sauce,soup,applesauce,raisin,pickle,milk,egg,corn,carrot,potato,banana,orange,strawberry,melon,apple,pumpkin,flower,plant,glasses,book,pen,pencil,crayon,spoon,fork,knife,scissors,toothbrush,comb,vacuum,mop,broom,shovel,nail,stick,rock,coffee,cup,bowl,dish,plate,glass,jar,bottle,bucket,can,basket,tray,box,paper,napkin,towel,blanket,pillow,gum,soap,tape,ball,balloon,dress,pajamas,shirt,jacket,coat,sweater,scarf,pants,shorts,jeans,glove,mitten,sock,slipper,shoe,toy,doll,necklace,bib,purse,belt,hat,watch,clock,radio,game,cloud
drawer,-0.12883268,-0.15643054,-0.10199502,-0.13050777,-0.11095886,-0.13305941,-0.12592727,-0.15593845,-0.20033155,-0.21209294,-0.15369621,-0.13677862,-0.1855539,-0.19068082,-0.13272493,-0.18497345,-0.1555407,-0.14019658,-0.1527991,-0.08245543,-0.13060194,-0.10384382,-0.091608025,-0.1052497,-0.08074733,-0.05622807,-0.037966326,-0.04700409,-0.12499764,-0.06475804,-0.071709886,-0.0733417,-0.022356529,0.28933004,0.24808827,0.3624637,0.2708958,0.3617345,0.21112715,0.2739268,0.59853786,1.0,0.27237934,0.24001542,0.10074605,0.28026175,0.2832312,0.49065918,0.2226518,0.15998454,-0.03615211,-0.00825536,0.023659902,0.07643232,-0.046069667,-0.026831295,0.0074695386,-0.035851713,0.057286195,-0.12590429,-0.14068094,-0.037325192,0.051436927,0.017255336,0.14187348,-0.14593938,-0.07547548,-0.08286774,-0.06192468,-0.054720424,-0.060634337,-0.11176807,-0.1256358,-0.19939932,-0.045168094,-0.0666626,-0.11150021,-0.01457365,-0.09581066,-0.039818935,-0.009731172,-0.083489865,-0.16856432,-0.11286027,-0.19864962,-0.1440004,-0.11946617,-0.12984285,-0.1439266,-0.16387874,-0.101069465,-0.06131304,-0.10242945,-0.10947816,-0.06654348,-0.022450447,0.035459094,0.039081104,0.042278383,0.011948967,0.11914565,0.0127200335,0.14924175,0.09587861,0.012381405,0.061610766,0.11468128,0.072625466,0.09764294,0.03831101,0.11446729,0.05230553,-0.028168514,-0.07442763,0.049821664,0.15973604,0.12696835,-0.0029982869,-0.013831677,0.15119393,0.008137612,0.052903082,0.17729147,0.2064942,0.6052736,0.20518744,0.03961779,0.034296386,0.10421087,0.099791445,0.12518366,-0.032039277,0.011376356,0.024091173,-0.10302602,-0.09411265,-0.0053991657,0.00516942,-0.026388347,-0.00079385145,-0.013865039,-0.07387281,-0.05544065,-0.06529757,-0.0031517032,-0.05888579,-0.070550755,-0.059128586,-0.08948523,-0.008463953,-0.026125157,-0.09568034,-0.008761384,0.0028903931,0.015169315,0.07116897,0.07316937,-0.0140856635,-0.013596566,0.09760705,0.12096879,0.03999176,-0.06283711
door,-0.0930318,-0.071815684,-0.113788486,-0.058808725,-0.05141467,-0.09177302,-0.11401677,-0.048954144,-0.17000079,-0.11539851,-0.10705444,-0.10808713,-0.17413178,-0.14626622,-0.14872348,-0.09641724,-0.02952586,-0.050279737,-0.012256743,-0.040279977,-0.047925457,-0.09953226,-0.021135764,-0.04499356,-0.036325723,-0.04709334,-0.022294488,-0.008303584,-0.012176188,-0.044895373,-0.013574202,-0.021097135,-0.049024142,0.3151347,0.1659105,0.15199316,0.2589512,0.18861112,0.15739454,0.23667747,0.38991943,0.27237934,1.0,0.55056995,0.060710594,0.17253444,0.18267223,0.15736607,0.17201854,0.06408483,-0.00999633,-0.056623515,0.055535212,0.07747325,-0.0006629743,0.016584637,0.020112425,0.06197703,0.112808295,-0.019217627,-0.05181387,0.034350432,0.12749164,0.11666317,0.19562602,-0.059546165,-0.037046626,0.013964154,-0.07366342,-0.08384588,-0.053648043,-0.06366492,-0.017895816,-0.07438942,-0.03303533,-0.029496318,-0.024423342,-0.082928285,-0.014759906,-0.12901145,-0.05641519,-0.06192428,-0.03340855,-0.029555757,-0.08000973,-0.12307981,-0.14508688,-0.11588646,-0.12295775,-0.1573081,-0.07601938,-0.09967081,-0.06715776,0.033740614,-0.05659516,0.032337837,0.037446547,-0.06368356,-0.10248703,-0.07752986,-0.0048020817,-0.016480256,0.025427261,0.03790325,-0.06663889,-0.052237198,0.07902977,0.092057526,0.10707925,0.05288306,-0.042611852,-0.032917224,-0.007991672,-0.037967045,-0.10473442,-0.06409453,-0.039913315,0.011516276,-0.014643863,-0.0025893226,-0.047092862,-0.025804816,-0.0271916,0.057522383,0.17803863,0.19136,0.010260499,0.035253163,0.0023875674,0.043024544,0.06321421,-0.024901222,-0.053634293,-0.0690022,0.01448044,0.046645552,0.00047939084,-0.028672948,-0.030678235,-0.030656688,0.04604872,-0.007171603,-0.034320317,0.01250946,0.0020150505,-0.030325942,-0.0037676212,-0.047288805,-0.04481772,-0.03257119,-0.080317214,-0.09802379,-0.07300798,-0.06930035,0.028441645,0.014776599,0.038626507,-0.07056663,-0.09007043,0.19948882,0.039959636,-0.029224265,-0.008999512
window,-0.08722581,-0.07811704,-0.055099558,-0.04443371,-0.051790822,-0.13236447,-0.16563955,-0.07413215,-0.17947355,-0.19262868,-0.0957889,-0.05872044,-0.19352998,-0.15601195,-0.13568056,-0.112447985,-0.054988235,-0.054920517,-0.030642387,-0.033855274,-0.024693524,-0.070374,0.013554364,0.014894269,-0.06633729,-0.032743175,0.005948961,0.014194164,0.101380795,0.0037616994,0.053904414,-0.04406597,0.027658032,0.31795436,0.20527545,0.219877,0.17371939,0.19299832,0.19066998,0.28337735,0.32373992,0.24001542,0.55056995,1.0000002,0.02935117,0.18698677,0.18216515,0.18196908,0.14758283,0.15497199,0.010584721,-0.0028107818,-0.046822034,0.081321165,-0.027877647,0.014127454,-0.019300535,0.11007469,0.19430418,-0.012850355,0.026655864,0.01823809,0.088439696,0.08854093,0.18301615,-0.113144636,-0.10232987,-0.08229846,-0.075144164,-0.09171216,-0.071328536,-0.0943529,-0.11950575,-0.14846441,-0.06837108,-0.11484462,-0.08094098,-0.092942744,-0.057321224,-0.0678003,-0.09291757,-0.1308236,-0.018587451,-0.07445642,-0.097898744,-0.15579452,-0.14625964,-0.16051137,-0.1454012,-0.053212997,-0.10150543,-0.039701026,-0.035052203,0.03248896,0.017452054,0.059958756,0.012003455,-0.09691946,-0.084694006,-0.09614915,0.004460888,-0.028571948,0.015165184,0.04645873,-0.06311491,-0.040624585,0.08791329,0.06962836,0.086232476,0.034919072,-0.052314937,-0.042180903,0.033529513,-0.013262812,-0.009059165,-0.007982507,0.060710795,0.048390284,0.029205512,0.01358874,-0.07304473,0.0008749692,-0.00092355954,0.05395247,0.15112615,0.040579453,0.029862544,0.09282176,0.07311554,0.11274254,0.16277337,-0.047131754,-0.052041754,-0.012937687,-0.06206988,0.020258132,0.016919522,0.01140648,-0.052319415,-0.017172929,-0.01464686,-0.070274755,0.006246078,-0.049057722,-0.02585157,-0.087323606,0.053453296,0.007855579,-0.018691733,-0.074147634,-0.095971964,-0.13136698,0.018925771,-0.036140785,0.03533694,-0.04287931,-0.044722434,-0.07822997,-0.09603271,0.15368967,0.030932892,-0.051853333,0.06556957
stroller,-0.07947575,-0.085074805,-0.06608031,-0.09165937,-0.07700305,-0.06286516,-0.04386183,-0.14338575,-0.15729508,-0.069927074,-0.042044144,-0.006463073,0.058776148,-0.0034187809,-0.03720691,0.07224168,0.031270176,0.002425693,-0.07648315,-0.02156939,-0.03609782,-0.054856554,-0.13570336,-0.111132406,-0.16789594,-0.08705829,-0.05100529,0.014094351,-0.082293525,-0.059974913,-0.100569904,-0.10161829,-0.10749832,0.085352644,0.097041436,0.079626724,0.14099126,0.14652771,0.12848955,0.1199612,0.11747649,0.10074605,0.060710594,0.02935117,1.0,0.56834686,0.17325078,0.20018181,0.26505554,0.16714224,0.21358441,0.17199829,0.53260654,0.19077902,0.05528067,0.031293456,0.013353268,-0.07339439,-0.0033971868,-0.08589202,0.030860353,0.037557952,0.26886436,0.24814546,0.076339014,-0.13259129,-0.134494,-0.17733267,-0.12034371,-0.11103894,-0.13289803,-0.1324063,-0.06288473,-0.082295746,-0.17774308,-0.11248717,-0.069678806,-0.004293788,-0.12908673,-0.18002018,-0.22323862,-0.15990166,-0.14541942,-0.20990703,-0.18802826,-0.20602998,-0.14841396,-0.13147746,-0.17653385,-0.14215069,-0.14367461,-0.09298327,-0.07953444,-0.18227816,-0.08331123,-0.0049576294,-0.115780465,-0.021747604,-0.05272145,-0.006071532,-0.02655838,-0.0035788226,0.037975043,0.025982944,0.06186463,-0.033363037,0.25816417,-0.035533365,0.0408414,0.06302533,-0.05725293,-0.06117392,-0.15043801,-0.14053449,-0.081689045,-0.055168994,-0.025987625,-0.09425472,-0.12239291,-0.123270854,-0.023397867,-0.025093663,-0.13146576,0.21657641,0.103285246,0.021033458,-0.13546975,-0.05998736,0.011162324,0.1609943,0.021190036,-0.14727761,-0.15522966,-0.07706964,-0.03874679,-0.024229692,0.14344347,0.13977955,0.09086273,0.18129124,0.0811934,0.00893423,0.017622981,0.14581016,0.112357035,0.03846951,0.060700648,0.039052077,0.010524236,0.20279202,0.1201359,0.1268399,0.13089009,-0.04924827,0.279671,0.21995586,0.09113304,0.052284896,0.051763505,0.047374077,0.12603962,0.0634793,-0.12387051
crib,-0.09243849,-0.20931095,-0.088745356,-0.14929715,-0.11741555,-0.06477739,-0.10911074,-0.14505383,-0.13301083,-0.15148206,-0.10202283,-0.053815685,0.011537385,-0.008033022,-0.02945693,-0.036139086,-0.018071182,-0.026308192,-0.11143171,0.021736378,-0.070769235,-0.07709907,-0.10501079,-0.10044317,-0.14113691,-0.06326649,-0.045953993,-0.0028853212,-0.06956377,-0.09834437,-0.024118625,-0.0037797205,0.010829458,0.29189026,0.24436888,0.22304828,0.13024834,0.17490362,0.3255276,0.53508997,0.38977253,0.28026175,0.17253444,0.18698677,0.56834686,1.0000002,0.25495526,0.31954068,0.26369524,0.11586599,0.0033871438,0.02767557,0.19371504,0.023291722,-0.0724162,0.019359864,0.008255866,-0.04607669,-0.062405773,-0.115896285,-0.062046647,-0.0030721193,0.24190986,0.15543072,0.10365805,-0.24629378,-0.2144648,-0.1919733,-0.1250815,-0.14328924,-0.16364625,-0.1640329,-0.09803813,-0.108072445,-0.12817402,-0.12725063,-0.17729568,-0.018328171,-0.14378169,-0.12543571,-0.20165706,-0.12458271,-0.05911977,-0.10839241,-0.20930958,-0.20032239,-0.21877429,-0.18276706,-0.17807077,-0.18276559,-0.16989997,-0.14685467,-0.13660893,-0.15672258,-0.056713946,-0.048484087,-0.107770875,-0.13525705,-0.12671329,-0.026682742,-0.0025544353,-0.025172338,-0.03718915,-0.050997887,0.08166863,-0.041661967,0.14950109,0.006990589,-0.0028532357,-0.09044243,-0.07976204,-0.11014423,-0.18933085,-0.060155872,0.079484135,-0.02918091,0.109953985,0.0371988,0.04658518,0.06939221,-0.056675743,-0.035733897,-0.03963057,0.20165937,0.21082316,0.0054997746,-0.12823111,0.04673139,0.22365153,0.35299748,0.3125783,-0.09744418,-0.014082231,0.0016712944,-0.09634363,0.02334934,0.14012188,0.24821477,0.058910605,0.07084573,0.035386525,-0.010896493,-0.0011668559,0.1111074,0.09003774,0.019004334,-0.046371453,0.043361068,0.033597097,0.20569202,-0.021412633,0.08553478,0.08042802,0.00079135597,0.30401617,0.07915994,0.0021083131,-0.037722453,-0.0034884922,0.11192137,0.059036482,0.10217037,-0.11159481
bench,-0.10126421,-0.004653966,-0.019908557,-0.09383569,-0.054174032,-0.11309905,-0.11014013,-0.015932132,-0.12084967,-0.037150674,-0.07042005,-0.08575794,-0.108197354,-0.07869585,-0.062228538,-0.015323907,-0.04808924,-0.03551185,-0.1496274,-0.16530958,-0.10966167,-0.08575758,-0.14000419,-0.098107584,-0.045648504,-0.0771736,-0.13494758,-0.1061552,-0.17869674,-0.075860664,-0.11254588,-0.060579725,-0.0844387,0.11528666,0.16714765,0.09763737,0.022092402,0.06791872,0.33806324,0.14593978,0.17652702,0.2832312,0.18267223,0.18216515,0.17325078,0.25495526,0.99999994,0.47525984,0.42229128,0.16741665,-0.06345421,-0.03345919,0.1308361,0.138753,-0.11426425,-0.076873004,0.016070262,0.062148497,0.23625831,0.08365717,0.17920563,0.112321,0.3820094,0.3456545,0.14836401,-0.12989011,-0.18373129,-0.17277017,-0.16047746,-0.17097455,-0.07477322,-0.082446784,-0.08057682,-0.12153822,-0.088434115,-0.18553168,-0.15817687,-0.09444071,-0.16984883,-0.17488745,-0.088764854,-0.09277843,-0.20653014,-0.13018034,-0.113634974,-0.03256295,-0.13031253,-0.05993384,-0.089199916,-0.15049472,-0.055942625,-0.070415124,-0.048647873,0.018420523,0.07872046,0.007602699,-0.093862474,-0.05643499,0.024704669,-0.026015792,0.015565386,0.11051918,0.022156885,-0.055801805,-0.045727,0.03303412,0.08450981,0.02509836,0.069256954,0.1393905,0.0023891735,0.050202057,0.0003909599,-0.065044284,0.04532801,0.086699724,0.08753374,0.075635284,0.054362416,-0.022808388,0.0053718276,0.091460295,0.0008164977,0.26185673,0.23903605,0.0940961,-0.05212488,0.0022964762,0.023133412,0.1437989,0.1601888,-0.07893769,-0.09735392,-0.06528291,-0.019616563,-0.10709048,-0.007900465,-0.012130148,-0.037137024,-0.030600639,-0.021519901,-0.015018608,0.053169467,-0.008926358,0.0446604,-0.01714176,0.010047015,0.037152916,-0.008109752,-0.021686828,-0.08796032,-0.010346267,0.006135961,-0.015308188,0.029912382,0.00092772767,0.02110571,-0.052705504,-0.050056886,0.14749458,0.038892224,0.026122447,0.014179423
table,-0.14586666,-0.125808,-0.06740252,-0.13867825,-0.08471353,-0.10061221,-0.16136622,-0.13997994,-0.17927669,-0.1914622,-0.11777924,-0.120523416,-0.107326135,-0.13035376,-0.09482802,-0.0741606,-0.03273515,-0.095830485,-0.06870431,-0.072894245,-0.096713886,-0.07773984,-0.16674277,-0.11154526,-0.16472962,-0.023185471,-0.08116388,-0.1319015,-0.13359436,-0.13303539,-0.15421054,-0.07900526,-0.051379908,0.19019185,0.20915133,0.2743863,0.18056814,0.21847346,0.41914356,0.28715897,0.36477217,0.49065918,0.15736607,0.18196908,0.20018181,0.31954068,0.47525984,1.0,0.61208403,0.3921481,0.030632265,0.06851606,0.08896037,0.050310038,-0.033789232,-0.13754353,0.023334192,-0.06686653,0.034532942,-0.13164406,-0.15407053,-0.016078698,0.08031356,0.046201915,0.064106494,-0.19536506,-0.14952105,-0.14351828,-0.14027819,-0.08073889,-0.12991777,-0.17612404,-0.08108592,-0.097022444,-0.0791651,-0.10095905,-0.0091590565,-0.07202034,-0.017098706,-0.05931888,-0.037891082,-0.13824593,-0.12790036,-0.16204014,-0.31914568,-0.24704486,-0.20006722,-0.12779269,-0.12656803,-0.18819886,-0.0967884,-0.16352758,-0.17569017,-0.08440739,-0.05532772,0.031492494,-0.10634594,-0.017574115,-0.01776345,-0.1165494,0.06691784,0.06792918,0.15137476,-0.018014828,-0.09037562,-0.03051526,0.117178954,-0.055059504,-0.044415183,-0.06816551,-0.057292886,-0.056476258,-0.06597584,-0.09169504,0.18401557,0.27931234,0.28105327,0.260989,0.17302516,0.11003867,0.018456373,0.011176115,0.064472094,0.14141834,0.49580026,0.08017776,0.019915795,0.07228361,-0.015857045,0.21933107,0.1705567,-0.07351309,-0.05283183,0.016923182,-0.010560516,-0.07588685,0.18475044,0.082431294,0.07167693,0.10243027,0.016558083,0.01939904,0.026254537,0.05941511,0.07284689,0.047088463,-0.08083233,-0.06942287,-0.03867964,-0.02880224,0.007831583,-0.07638283,0.010207031,0.118580714,0.0728878,0.100990295,0.0031811148,-0.008801501,0.054562557,0.1063281,0.0700413,0.07047463,-0.14840686
chair,-0.13869204,-0.14619556,-0.08888149,-0.1535492,-0.115042984,-0.15241727,-0.11341517,-0.13594419,-0.19587258,-0.1960324,-0.15484057,-0.08410446,-0.13497545,-0.06692343,-0.09631561,-0.08286635,-0.027866725,-0.15397832,-0.059133064,-0.08865859,-0.082613625,-0.07244131,-0.08329086,-0.07179423,-0.11464239,-0.008969804,-0.11278185,-0.05384718,-0.14544693,-0.07799663,-0.13226306,-0.07822161,-0.09954559,0.11488176,0.12568267,0.12735806,0.09834288,0.063345954,0.38829875,0.2053955,0.27281803,0.2226518,0.17201854,0.14758283,0.26505554,0.26369524,0.42229128,0.61208403,1.0,0.3267975,0.002819769,0.083910465,0.18455097,0.044348195,-0.03416275,-0.13663101,-0.007826285,-0.057624526,0.029049374,-0.14907072,-0.15282606,-0.0213349,0.103384584,0.1305352,0.24939406,-0.18265417,-0.11296587,-0.1373855,-0.14151245,-0.103712104,-0.04301327,-0.04060553,-0.07804892,-0.0861339,-0.20070468,-0.15249692,-0.08229869,-0.05386108,-0.0915426,-0.14903426,-0.1284409,-0.19050887,-0.041083593,-0.13221961,-0.2367396,-0.18836148,-0.18840519,-0.11146245,-0.21698019,-0.20350292,-0.14468628,-0.16554989,-0.1834882,-0.0812121,-0.09606385,0.13007794,-0.0373303,-0.028274426,0.0210008,-0.07760326,0.057289004,0.12933505,0.063443854,0.0345246,-0.039562523,0.049985744,0.1212599,0.017555147,0.058080897,0.0089000035,-0.0050158054,-0.03771012,-0.09633544,-0.008097788,0.23640625,0.18971121,0.2047047,0.18203162,0.1434232,0.06793457,0.05689982,0.06683493,-0.016156003,0.21895275,0.2542893,0.16447446,0.07131949,0.10130395,0.0014558844,0.2122429,0.24781,-0.06526743,-0.04303029,0.0012297491,-0.04889417,-0.09683316,0.17707464,0.061266214,0.06084004,0.13344888,0.024270294,0.015034333,-0.002199784,0.0597521,0.033209197,0.051331647,-0.011293948,-0.0276807,0.027289031,0.032579634,0.05953276,-0.02026194,-0.02404585,0.04616173,0.08835514,0.22950125,0.09296252,0.095139444,0.0414901,0.17967106,0.04401961,0.017359128,-0.17742784
lamp,-0.11994041,-0.050144516,-0.0051790997,-0.0730575,-0.053052,-0.048753288,-0.09662121,-0.062883705,-0.2402317,-0.11300191,-0.17038436,-0.12217328,-0.11485061,-0.0617228,-0.066555806,-0.11652444,-0.11831637,-0.12284061,-0.06804104,-0.120942384,-0.12273387,-0.057995263,-0.0930895,-0.07490999,-0.06883728,-0.058066897,-0.0628212,-0.07565536,-0.15520063,-0.122592136,-0.11679726,-0.124468066,-0.14449084,0.12479244,0.13469374,0.16435319,0.041039202,0.04508888,0.23887342,0.22113344,0.16245565,0.15998454,0.06408483,0.15497199,0.16714224,0.11586599,0.16741665,0.3921481,0.3267975,1.0,0.041879777,0.007800475,0.16450843,0.013795003,0.00037360005,-0.032981597,-0.072866455,-0.058363505,-0.026818447,-0.13840678,-0.00047013722,0.14062986,0.0083105415,0.07910289,0.0670422,-0.15947157,-0.18625793,-0.22890696,-0.23411675,-0.12207179,-0.18520668,-0.14244854,-0.12606682,-0.107760444,-0.18223794,-0.16821091,-0.084469594,-0.09646727,-0.07155364,-0.20496312,-0.17313123,-0.15144494,-0.0455651,-0.10108855,-0.2003751,-0.21892655,-0.1839656,-0.10760507,-0.14697713,-0.12041389,-0.07452111,-0.1821938,-0.09089133,-0.034263663,-0.06537817,0.08055326,-0.016421182,0.10904346,0.045119394,-0.020875089,0.15588671,0.11019441,0.04734813,0.0059794905,0.0034606059,0.022811934,0.1485584,0.020924602,0.11298823,0.10855982,-0.015785912,-0.028726881,-0.06272375,-0.056547176,0.17384836,0.23044944,0.18581164,0.17492577,0.13549484,0.12468198,0.1402983,0.06620346,0.011714452,0.16573627,0.23392573,0.04890024,0.06849031,0.061194282,-0.012852877,0.17697646,0.2708773,-0.08375441,0.037571244,0.14954092,0.15127233,0.07449193,0.13624407,0.03428138,0.090713926,0.097851425,-0.022736734,0.02234634,0.043121688,-0.04922307,-0.05987276,-0.08413554,0.045391284,0.004289878,0.010230646,-0.016877647,0.12614103,0.042390373,0.04664237,0.13175184,0.071914874,0.14291015,0.05443821,0.17704625,0.06654255,0.20848161,0.21154225,0.019706845,-0.08233693
car,0.0751858,0.13309658,0.12272104,0.09965807,0.06896957,0.11181904,0.11661043,0.017502442,-0.014193185,-0.004887201,0.044935018,0.1491951,0.065196104,0.08991128,0.1221637,0.11601664,0.10600482,0.10189373,0.07562106,-0.01415156,-0.014526406,-0.055998743,-0.0767612,-0.14738905,-0.14190942,-0.06379261,0.029179359,-0.08518396,-0.07725947,0.0714655,-0.05058624,-0.043692123,-0.032991767,0.07215673,0.073257886,0.09447738,0.12966932,0.076842904,0.008135367,0.031992357,-0.0017182566,-0.03615211,-0.00999633,0.010584721,0.21358441,0.0033871438,-0.06345421,0.030632265,0.002819769,0.041879777,0.9999998,0.2735784,0.16344643,0.105956115,0.077628,0.11694086,0.08876214,-0.004029046,0.005271176,-0.03164897,-0.012794305,0.011687619,-0.03445724,0.009948663,-0.17978555,-0.039023653,-0.026563736,-0.031431053,-0.0068570618,-0.08900048,-0.06384844,-0.09878132,0.0034994576,0.018158156,-0.08312881,0.06669961,0.045770835,0.031834275,0.119380124,0.07171878,-0.009961224,-0.0631856,0.015583897,-0.075415105,-0.012415914,-0.06730751,-0.06696915,-0.0740949,-0.00835976,-0.09138809,-0.03371278,-0.063048206,-0.04531554,0.018946987,-0.0063523217,-0.04622529,-0.057420142,-0.056658212,-0.07605858,-0.07168464,-0.08393294,-0.12277207,0.01933847,-0.03351563,0.02680218,-0.055244863,0.13096917,-0.10489207,-0.06850125,-0.07218596,-0.13159776,-0.12541957,-0.074610196,-0.0028551947,-0.06296924,-0.0036924728,-0.0814506,-0.067459576,-0.14606546,-0.15429401,-0.05651649,-0.13036387,-0.11065866,-0.08426735,-0.04722813,-0.10276027,-0.10792728,-0.15071799,-0.07995553,-0.083269864,-0.1027238,-0.058060955,-0.015075669,0.007817925,0.025929783,-0.03885403,0.020903954,-0.06188461,-0.0038840096,0.022707678,-0.037530858,0.061338667,-0.003958976,-0.025925957,-0.10515699,-0.08604932,-0.13003512,-0.14317176,-0.104097664,-0.035075374,0.019336006,0.024094354,0.024350384,-0.07708066,-0.06950251,0.07316145,-0.07367232,-0.101438046,0.022967853,-0.11229951,0.047655992,0.0019108914,-0.11230656
motorcycle,0.030931659,0.022757659,0.04405386,0.023199711,0.10523648,0.1343991,0.06659518,0.084038906,-0.0056735612,0.025923042,-0.026744042,0.035173267,-0.02783002,-0.08388245,0.032184526,0.122816004,0.22817864,0.12237233,0.078788355,-0.052634396,-0.08630693,-0.11823274,-0.06706382,-0.089401305,-0.080532834,0.079521954,0.02762968,-0.115081966,-0.053226657,-0.0058528148,-0.11559464,-0.039103016,-0.02974376,0.08828888,0.08770099,0.026381426,0.07722141,0.11724594,0.048174042,0.04434096,0.0038716812,-0.00825536,-0.056623515,-0.0028107818,0.17199829,0.02767557,-0.03345919,0.06851606,0.083910465,0.007800475,0.2735784,1.0000002,0.38659573,0.21182019,0.26047167,0.1994947,0.23819962,0.0036506392,-0.034503188,-0.09368154,-0.11183512,-0.016125876,-0.036005422,-0.097801566,-0.10042089,-0.10573934,-0.1898525,-0.0725238,-0.06666051,-0.0002279859,-0.08412955,-0.13008295,-0.032311555,-0.01919845,-0.066096984,-0.051313423,-0.020766035,0.037650358,0.019819709,-0.006471078,-0.023923675,-0.08237006,-0.09218499,-0.087567285,-0.09228377,-0.13459209,-0.13991737,-0.1195137,-0.09120864,-0.07137118,-0.099168226,-0.0790557,-0.08939347,-0.0032157586,0.015310896,0.00083155185,0.034568094,0.06932709,-0.06458314,-0.06768119,-0.09724359,-0.08927139,0.12524599,-0.019931117,-0.034992658,-0.04956638,0.06629286,-0.13135463,-0.122090444,-0.056885976,-0.07244262,-0.10618985,-0.042326596,0.03362801,-0.03440917,-0.05040666,-0.0805054,-0.04856626,-0.07650852,-0.07602975,-0.044674143,-0.07003218,-0.08132566,0.029473372,-0.0067244917,-0.08702488,-0.04417091,-0.11206925,-0.117240876,-0.04087939,-0.030529635,-0.1508049,-0.14316335,-0.08931552,-0.02193881,-0.04926482,0.08736302,-0.014463759,0.020321315,0.22893903,0.08309823,-0.016406815,0.037178732,0.027142838,0.027447864,0.08647921,0.028633498,-0.13843626,-0.14252065,-0.077315025,0.019367598,0.05417382,0.02217604,-0.035488624,-0.086690485,0.086095564,-0.031232055,-0.013645468,0.16731384,-0.0049586445,0.0631661,-0.0043640994,-0.031179218
tricycle,0.00031252578,-0.018439954,-0.024245447,0.03709221,-0.04179993,-0.030761436,-0.02811191,0.038210712,-0.053497795,-0.031789955,-0.07941106,0.012104,-0.0076069236,0.0071380767,0.016347542,0.14188948,0.09750979,0.016034687,-0.021104252,-0.07908438,-0.062082425,-0.048197366,-0.14136328,-0.13123362,-0.06836186,0.0373142,-0.073621616,-0.05675767,-0.15161873,-0.052882172,-0.11483245,-0.06596053,-0.16511554,0.023543226,0.038610745,0.0015942939,0.045625236,0.019066023,0.05253758,0.023755841,0.021504167,0.023659902,0.055535212,-0.046822034,0.53260654,0.19371504,0.1308361,0.08896037,0.18455097,0.16450843,0.16344643,0.38659573,0.99999994,0.18672898,0.14859626,0.03691434,0.05449661,-0.041739423,-0.009377103,-0.028276665,0.059169535,0.07333824,0.2592787,0.21919404,0.13146144,-0.09770417,-0.10560734,-0.058185246,-0.13051453,-0.08362355,-0.14159262,-0.12445064,-0.057244048,-0.086702324,-0.12756014,-0.10740128,-0.07821684,-0.0023384755,-0.1278884,-0.14892817,-0.17607638,-0.13929373,-0.0549125,-0.13105454,-0.15348463,-0.13076422,-0.13483064,-0.02035398,-0.08901688,-0.03972809,-0.14309898,0.0086070895,-0.06843193,-0.08436277,-0.08746522,0.026602486,-0.012557602,0.0212935,-0.010370747,0.019305939,-0.07115755,-0.030532576,0.040501133,0.08305733,0.016962819,-0.014559738,0.31014925,0.0016792652,0.037631515,0.08775085,0.008826576,0.015339177,-0.02596189,-0.12559393,-0.13029298,-0.12308348,-0.13547097,-0.1526657,-0.10855301,-0.039241523,0.08276195,-0.038588926,-0.13582519,0.13176212,0.035491236,0.007695456,-0.09727219,-0.20435855,-0.12130675,-0.023749348,-0.05776878,-0.12107304,-0.100496136,-0.0007374827,0.1165579,-0.010549888,0.050446294,0.024121506,0.0069329645,0.10205211,-0.0010996284,-0.026258543,-0.082213655,-0.010306209,0.027957238,-0.015457908,-0.021838145,-0.057630286,0.013467617,0.02351879,0.11760187,0.28858253,0.16447517,-0.10669659,0.057644118,0.09248892,0.046757117,-0.035573777,0.05152886,0.022598628,0.096122116,0.11628301,-0.052677438
