,penguin,duck,bird,owl,butterfly,fish,frog,rooster,pig,alligator,bear,deer,elephant,giraffe,zebra,pony,horse,dog,cat,toe,foot,ankle,finger,hand,arm,leg,hair,ear,eye,face,nose,mouth,tooth,shower,bathtub,sink,refrigerator,oven,couch,bed,closet,drawer,door,window,stroller,crib,bench,table,chair,lamp,car,motorcycle,tricycle,boat,helicopter,firetruck,truck,snow,tree,grass,sprinkler,hose,slide,swing,ladder,chips,cracker,cookie,muffin,pastry,bread,toast,sandwich,hamburger,meat,pasta,pizza,sauce,soup,applesauce,raisin,pickle,milk,egg,corn,carrot,potato,banana,orange,strawberry,melon,apple,pumpkin,flower,plant,glasses,book,pen,pencil,crayon,spoon,fork,knife,scissors,toothbrush,comb,vacuum,mop,broom,shovel,nail,stick,rock,coffee,cup,bowl,dish,plate,glass,jar,bottle,bucket,can,basket,tray,box,paper,napkin,towel,blanket,pillow,gum,soap,tape,ball,balloon,dress,pajamas,shirt,jacket,coat,sweater,scarf,pants,shorts,jeans,glove,mitten,sock,slipper,shoe,toy,doll,necklace,bib,purse,belt,hat,watch,clock,radio,game,cloud
table,1.1458666,1.125808,1.0674025,1.1386783,1.0847136,1.1006122,1.1613662,1.13998,1.1792767,1.1914622,1.1177793,1.1205235,1.1073261,1.1303538,1.094828,1.0741606,1.0327351,1.0958304,1.0687044,1.0728942,1.0967139,1.0777398,1.1667428,1.1115452,1.1647296,1.0231855,1.0811639,1.1319015,1.1335944,1.1330354,1.1542106,1.0790052,1.0513799,0.80980814,0.7908487,0.7256137,0.81943184,0.78152657,0.58085644,0.71284103,0.6352278,0.5093408,0.84263396,0.81803095,0.79981816,0.6804593,0.52474016,0.0,0.38791597,0.60785186,0.96936774,0.9314839,0.91103965,0.94969,1.0337893,1.1375436,0.9766658,1.0668665,0.96546704,1.131644,1.1540705,1.0160787,0.91968644,0.95379806,0.93589354,1.1953651,1.1495211,1.1435183,1.1402782,1.0807389,1.1299177,1.1761241,1.0810859,1.0970224,1.0791651,1.1009591,1.0091591,1.0720203,1.0170987,1.0593189,1.037891,1.1382459,1.1279004,1.1620401,1.3191457,1.2470448,1.2000673,1.1277927,1.1265681,1.1881988,1.0967884,1.1635276,1.1756902,1.0844073,1.0553278,0.9685075,1.1063459,1.0175741,1.0177635,1.1165494,0.93308216,0.93207085,0.84862524,1.0180148,1.0903757,1.0305153,0.882821,1.0550596,1.0444152,1.0681655,1.0572929,1.0564762,1.0659758,1.0916951,0.8159844,0.7206876,0.7189467,0.739011,0.82697487,0.88996136,0.9815436,0.9888239,0.9355279,0.85858166,0.50419974,0.9198222,0.9800842,0.9277164,1.0158571,0.7806689,0.82944334,1.073513,1.0528319,0.9830768,1.0105605,1.0758868,0.81524956,0.9175687,0.9283231,0.8975697,0.9834419,0.98060095,0.97374547,0.9405849,0.9271531,0.95291156,1.0808324,1.0694228,1.0386796,1.0288023,0.9921684,1.0763829,0.98979294,0.8814193,0.9271122,0.8990097,0.9968189,1.0088015,0.94543743,0.8936719,0.9299587,0.9295254,1.1484069
chair,1.138692,1.1461955,1.0888815,1.1535492,1.1150429,1.1524173,1.1134151,1.1359441,1.1958725,1.1960324,1.1548406,1.0841044,1.1349754,1.0669234,1.0963156,1.0828663,1.0278667,1.1539783,1.059133,1.0886586,1.0826136,1.0724413,1.0832908,1.0717943,1.1146424,1.0089698,1.1127819,1.0538472,1.1454469,1.0779966,1.1322631,1.0782216,1.0995456,0.88511825,0.87431735,0.8726419,0.9016571,0.93665403,0.61170125,0.7946045,0.727182,0.7773482,0.8279815,0.8524172,0.73494446,0.73630476,0.5777087,0.38791597,0.0,0.6732025,0.9971802,0.91608953,0.815449,0.9556518,1.0341628,1.136631,1.0078263,1.0576246,0.9709506,1.1490707,1.1528261,1.0213349,0.8966154,0.8694648,0.75060594,1.1826541,1.1129658,1.1373855,1.1415124,1.1037121,1.0430132,1.0406055,1.078049,1.086134,1.2007047,1.1524969,1.0822986,1.0538611,1.0915426,1.1490343,1.1284409,1.1905088,1.0410836,1.1322196,1.2367396,1.1883615,1.1884052,1.1114625,1.2169802,1.2035029,1.1446862,1.1655499,1.1834882,1.081212,1.0960639,0.86992204,1.0373303,1.0282744,0.9789992,1.0776032,0.942711,0.87066495,0.93655616,0.9654754,1.0395625,0.95001423,0.8787401,0.9824449,0.9419191,0.9911,1.0050159,1.0377101,1.0963354,1.0080978,0.76359373,0.8102888,0.7952953,0.81796837,0.8565768,0.9320654,0.94310015,0.9331651,1.016156,0.7810472,0.74571073,0.8355255,0.92868054,0.89869606,0.9985441,0.7877571,0.75219,1.0652674,1.0430303,0.99877024,1.0488942,1.0968331,0.8229253,0.9387338,0.93916,0.8665511,0.9757297,0.9849657,1.0021998,0.9402479,0.9667908,0.94866836,1.0112939,1.0276808,0.97271097,0.96742034,0.94046724,1.0202619,1.0240458,0.9538383,0.9116449,0.77049875,0.9070375,0.90486056,0.9585099,0.82032895,0.9559804,0.98264086,1.1774279
lamp,1.1199404,1.0501446,1.005179,1.0730575,1.053052,1.0487533,1.0966212,1.0628837,1.2402318,1.113002,1.1703844,1.1221733,1.1148506,1.0617228,1.0665559,1.1165245,1.1183164,1.1228406,1.0680411,1.1209424,1.1227338,1.0579953,1.0930895,1.07491,1.0688373,1.0580668,1.0628211,1.0756553,1.1552006,1.1225921,1.1167972,1.1244681,1.1444908,0.87520754,0.86530626,0.8356468,0.9589608,0.9549111,0.7611266,0.7788665,0.8375443,0.8400155,0.9359152,0.84502804,0.8328577,0.884134,0.83258337,0.60785186,0.6732025,0.0,0.9581202,0.99219954,0.83549154,0.986205,0.9996264,1.0329816,1.0728664,1.0583636,1.0268184,1.1384068,1.0004702,0.8593701,0.99168944,0.9208971,0.93295777,1.1594715,1.186258,1.228907,1.2341168,1.1220717,1.1852067,1.1424485,1.1260668,1.1077604,1.182238,1.1682109,1.0844696,1.0964673,1.0715536,1.2049631,1.1731312,1.1514449,1.0455651,1.1010885,1.2003751,1.2189265,1.1839656,1.1076051,1.1469772,1.1204139,1.0745211,1.1821938,1.0908914,1.0342636,1.0653782,0.9194467,1.0164212,0.8909565,0.9548806,1.0208751,0.8441133,0.8898056,0.95265186,0.9940205,0.9965394,0.97718805,0.8514416,0.9790754,0.88701177,0.89144015,1.0157859,1.0287269,1.0627238,1.0565472,0.8261516,0.76955056,0.81418836,0.8250742,0.8645052,0.87531805,0.8597017,0.9337965,0.98828554,0.83426374,0.7660743,0.95109975,0.9315097,0.9388057,1.0128529,0.82302356,0.7291227,1.0837544,0.96242875,0.8504591,0.8487277,0.9255081,0.86375594,0.9657186,0.9092861,0.9021486,1.0227368,0.9776537,0.9568783,1.0492231,1.0598727,1.0841355,0.95460874,0.99571013,0.98976934,1.0168777,0.873859,0.95760965,0.95335764,0.86824816,0.92808515,0.8570899,0.94556177,0.82295376,0.93345743,0.7915184,0.78845775,0.98029315,1.0823369
car,0.9248142,0.8669034,0.877279,0.9003419,0.93103045,0.888181,0.8833896,0.9824976,1.0141932,1.0048872,0.955065,0.8508049,0.9348039,0.9100887,0.8778363,0.8839834,0.89399517,0.8981063,0.92437893,1.0141516,1.0145264,1.0559988,1.0767612,1.147389,1.1419094,1.0637926,0.97082067,1.085184,1.0772594,0.9285345,1.0505862,1.0436921,1.0329918,0.9278433,0.92674214,0.90552264,0.8703307,0.9231571,0.9918646,0.9680076,1.0017183,1.0361521,1.0099963,0.9894153,0.7864156,0.99661285,1.0634542,0.96936774,0.9971802,0.9581202,0.0,0.7264216,0.8365536,0.89404386,0.922372,0.88305914,0.91123784,1.004029,0.9947288,1.031649,1.0127943,0.98831236,1.0344572,0.9900513,1.1797855,1.0390236,1.0265638,1.0314311,1.006857,1.0890005,1.0638485,1.0987813,0.99650055,0.98184186,1.0831288,0.9333004,0.9542292,0.96816576,0.8806199,0.9282812,1.0099612,1.0631856,0.9844161,1.0754151,1.0124159,1.0673075,1.0669692,1.0740949,1.0083598,1.0913881,1.0337127,1.0630482,1.0453155,0.981053,1.0063523,1.0462253,1.0574201,1.0566583,1.0760586,1.0716846,1.083933,1.1227721,0.9806615,1.0335156,0.9731978,1.0552449,0.86903083,1.104892,1.0685012,1.072186,1.1315978,1.1254196,1.0746102,1.0028552,1.0629692,1.0036925,1.0814506,1.0674596,1.1460655,1.154294,1.0565165,1.1303638,1.1106586,1.0842674,1.0472281,1.1027603,1.1079273,1.150718,1.0799556,1.0832698,1.1027238,1.058061,1.0150757,0.9921821,0.9740702,1.038854,0.97909606,1.0618846,1.003884,0.9772923,1.0375309,0.93866134,1.003959,1.025926,1.105157,1.0860493,1.1300352,1.1431718,1.1040976,1.0350754,0.980664,0.97590566,0.9756496,1.0770806,1.0695025,0.9268385,1.0736723,1.101438,0.9770321,1.1122996,0.952344,0.99808913,1.1123066
motorcycle,0.96906835,0.97724235,0.95594615,0.97680026,0.8947635,0.8656009,0.9334048,0.9159611,1.0056735,0.974077,1.026744,0.9648267,1.02783,1.0838825,0.96781546,0.877184,0.7718214,0.8776277,0.92121166,1.0526344,1.0863069,1.1182327,1.0670638,1.0894012,1.0805328,0.92047805,0.9723703,1.115082,1.0532267,1.0058528,1.1155946,1.039103,1.0297438,0.9117111,0.91229904,0.97361857,0.9227786,0.8827541,0.951826,0.95565903,0.9961283,1.0082554,1.0566235,1.0028108,0.82800174,0.97232443,1.0334592,0.9314839,0.91608953,0.99219954,0.7264216,0.0,0.6134043,0.7881798,0.7395283,0.8005053,0.7618004,0.99634933,1.0345032,1.0936816,1.1118351,1.0161259,1.0360054,1.0978016,1.100421,1.1057394,1.1898525,1.0725238,1.0666605,1.0002279,1.0841296,1.130083,1.0323116,1.0191984,1.066097,1.0513134,1.020766,0.96234965,0.98018026,1.006471,1.0239236,1.08237,1.092185,1.0875673,1.0922837,1.134592,1.1399174,1.1195138,1.0912087,1.0713712,1.0991682,1.0790557,1.0893935,1.0032158,0.9846891,0.99916846,0.9654319,0.9306729,1.0645832,1.0676812,1.0972435,1.0892714,0.874754,1.0199311,1.0349927,1.0495664,0.9337071,1.1313546,1.1220905,1.056886,1.0724427,1.1061898,1.0423266,0.966372,1.0344092,1.0504067,1.0805054,1.0485662,1.0765085,1.0760298,1.0446742,1.0700321,1.0813257,0.97052664,1.0067245,1.0870249,1.0441709,1.1120692,1.1172409,1.0408794,1.0305296,1.1508049,1.1431633,1.0893155,1.0219388,1.0492648,0.912637,1.0144638,0.9796787,0.77106094,0.91690177,1.0164068,0.96282125,0.9728572,0.9725521,0.9135208,0.9713665,1.1384363,1.1425207,1.077315,0.9806324,0.9458262,0.977824,1.0354886,1.0866904,0.9139044,1.031232,1.0136454,0.8326862,1.0049586,0.9368339,1.0043641,1.0311792
tricycle,0.9996875,1.01844,1.0242455,0.9629078,1.0417999,1.0307615,1.0281119,0.9617893,1.0534978,1.0317899,1.079411,0.987896,1.007607,0.9928619,0.9836525,0.85811055,0.9024902,0.98396534,1.0211042,1.0790844,1.0620824,1.0481974,1.1413633,1.1312336,1.0683619,0.9626858,1.0736216,1.0567577,1.1516187,1.0528822,1.1148324,1.0659605,1.1651156,0.97645676,0.96138924,0.9984057,0.9543748,0.98093396,0.94746244,0.97624415,0.97849584,0.9763401,0.9444648,1.0468221,0.46739346,0.80628496,0.8691639,0.91103965,0.815449,0.83549154,0.8365536,0.6134043,0.0,0.81327105,0.8514037,0.96308565,0.9455034,1.0417395,1.0093771,1.0282767,0.94083047,0.92666173,0.7407213,0.78080595,0.86853856,1.0977042,1.1056074,1.0581852,1.1305145,1.0836235,1.1415926,1.1244507,1.0572441,1.0867023,1.1275601,1.1074013,1.0782168,1.0023385,1.1278884,1.1489282,1.1760764,1.1392937,1.0549124,1.1310545,1.1534846,1.1307642,1.1348306,1.020354,1.0890169,1.039728,1.143099,0.9913929,1.068432,1.0843627,1.0874652,0.9733975,1.0125576,0.9787065,1.0103707,0.98069406,1.0711576,1.0305326,0.9594989,0.91694266,0.9830372,1.0145597,0.68985075,0.99832076,0.9623685,0.91224915,0.99117345,0.9846608,1.0259619,1.1255939,1.130293,1.1230835,1.135471,1.1526657,1.108553,1.0392416,0.91723806,1.0385889,1.1358252,0.86823785,0.9645088,0.99230456,1.0972722,1.2043586,1.1213068,1.0237494,1.0577688,1.121073,1.1004962,1.0007374,0.8834421,1.0105499,0.9495537,0.9758785,0.993067,0.8979479,1.0010996,1.0262586,1.0822136,1.0103062,0.97204274,1.0154579,1.0218382,1.0576303,0.9865324,0.9764812,0.8823981,0.71141744,0.8355248,1.1066966,0.9423559,0.90751106,0.9532429,1.0355737,0.9484711,0.9774014,0.90387785,0.883717,1.0526774
boat,0.9385506,0.8237848,0.9990183,1.0000719,0.95821655,0.82873225,0.9751226,0.9639693,0.9948133,0.9120519,0.95883363,0.9786426,1.0626897,1.0919714,1.0448444,0.896648,0.8880863,0.8877819,0.955443,0.9819391,1.0066142,1.0638198,1.087162,1.0466958,1.0506454,1.0452802,1.0939479,1.1205208,1.1035383,1.027992,1.0906627,1.0416312,1.0071808,0.9214871,0.8159489,0.9610924,1.0058814,0.97795194,0.96387386,0.93683875,1.0108361,0.92356765,0.9225267,0.9186788,0.80922097,0.9767083,0.861247,0.94969,0.9556518,0.986205,0.89404386,0.7881798,0.81327105,0.0,0.80780303,0.847319,0.8042963,0.9904498,0.9406409,1.0224143,0.9670056,0.98220265,0.9057024,0.9470154,0.9092785,1.0670216,1.1103754,1.1899354,1.1277205,1.0608106,1.123166,1.0790758,1.074739,1.1207178,1.0887007,1.1249593,1.0336177,1.0916314,1.0317674,1.095097,1.0993128,1.0386659,1.1462818,1.073306,1.0370876,1.0172559,1.0021396,1.1347172,1.0350547,1.1124978,1.0868553,1.0401623,1.024832,0.9736935,0.9718943,1.034497,1.0642526,0.99887025,1.0001808,1.0557046,1.004057,1.0177133,1.0070475,1.0428096,1.0704799,1.0874587,0.9678574,0.9362481,0.9449641,0.9408251,1.0453238,0.9673579,0.9956503,1.0495617,1.0904411,0.9535999,1.0835614,1.061191,1.0681747,1.0648496,1.0501735,0.904459,1.0422941,0.819029,0.92621,0.92000777,1.0666572,1.1332095,1.1915991,1.0489346,1.0473552,1.0998745,1.1278971,1.0846146,1.0159403,1.0059638,0.9717908,1.061662,1.0236766,0.983854,0.98477703,1.0186788,1.0617312,1.0314769,1.0231942,1.0721741,1.0499592,1.0904225,1.0889058,1.008316,0.9256515,0.9632264,0.95886266,1.050079,1.0856123,0.9735139,1.0291413,1.0106338,0.9361246,0.9839544,0.90940154,1.0455078,1.0230414
helicopter,0.9406818,0.9618312,0.8748125,0.82023346,0.85709345,0.95600027,0.919391,0.9804524,0.9513813,0.86297405,0.9180254,0.86408174,0.9520165,0.8864436,0.96428615,0.9462868,0.9172504,0.9892903,0.9746037,1.0849735,1.1003699,1.0951658,1.0923021,1.0794008,1.0341108,1.0325989,1.0933145,0.9969685,1.0089499,1.039115,1.1142606,1.1246628,1.1146834,1.0335582,1.0372487,1.0726885,1.0351546,0.97774184,1.06753,1.0333436,1.0829833,1.0460696,1.0006629,1.0278777,0.9447193,1.0724162,1.1142642,1.0337893,1.0341628,0.9996264,0.922372,0.7395283,0.8514037,0.80780303,0.0,0.6142331,0.7816564,0.98561096,1.0047714,1.0439377,0.9515463,0.9908621,0.95678693,0.9307403,0.91718525,1.1466702,1.0703443,1.0197283,1.0773634,1.0607635,1.087263,1.1092279,1.0026662,0.98595774,0.9919865,1.0507323,0.9468184,0.9758186,0.98419404,1.0962893,1.0590838,1.0650651,1.1313745,1.096394,1.1210352,1.0416727,1.1414902,1.1437378,1.0277383,1.0938878,1.1175038,1.0886036,1.0561647,1.0341692,0.99493253,0.96026605,1.0024016,1.0022086,1.0198685,1.058349,1.0679251,1.089934,0.8846951,0.9746921,1.1281703,1.1223122,0.9486978,0.9982848,1.034262,0.9970543,1.0264479,0.97159165,0.9929556,0.9999703,1.0291773,0.984837,1.0231277,1.0083966,1.0321305,1.028593,1.0757776,0.95432585,0.9716856,0.9875461,1.0160747,1.0222585,1.0160775,1.1323726,1.1734192,1.1472948,1.0464429,1.0775945,1.1750216,0.9771445,1.0143385,0.9279047,0.98567593,1.0114586,1.0116237,0.95819247,0.98479044,1.0801839,1.082951,1.020661,1.0323701,1.0636562,1.0873462,1.1233909,1.1091483,1.0997616,1.0292832,0.895861,0.9890035,0.9116551,0.9780698,0.97199214,0.96493053,0.9832621,0.79421186,0.98370445,0.8753748,1.011076,0.9233265
firetruck,0.9720363,1.0162904,1.0489047,0.9518044,0.96851283,0.99498755,0.9685612,0.9874091,0.99723136,0.9207553,0.936545,0.984191,0.97218686,0.9406339,1.0242263,0.946908,0.9477415,0.9511058,0.9721997,1.0005671,1.0427176,1.0599303,1.0472459,1.0868512,1.0454254,1.021546,1.0405273,1.0383773,1.1172042,0.9963865,1.10185,1.1228052,1.05263,0.8781143,0.93157053,0.99449164,0.9041883,0.85946774,1.0451226,1.0083148,1.010753,1.0268313,0.98341537,0.98587257,0.96870655,0.9806401,1.0768731,1.1375436,1.136631,1.0329816,0.88305914,0.8005053,0.96308565,0.847319,0.6142331,0.0,0.65602666,0.96800214,1.0009587,1.0419285,0.91631854,0.9352769,0.93589556,0.9494823,0.9413074,1.0457271,1.0719669,1.0436059,0.97640616,1.0693634,1.0694278,0.9975655,0.98605394,0.9769411,1.0342264,1.0284371,0.90614015,1.0144645,1.0416446,1.0717655,1.0809999,1.0566032,1.0596591,1.1358206,0.9879374,1.055475,1.1476445,1.1078682,1.0816743,1.0564425,1.1349373,1.102346,1.0221208,1.0777675,0.99588305,1.0387348,0.93983936,0.970513,1.0029387,1.0195836,1.0760678,1.0640533,0.96572495,1.0320433,0.98300457,1.0265185,0.93603295,0.9831698,1.0180001,1.0071181,1.0446599,1.0095879,1.0810349,1.0010759,1.0568585,1.0474524,1.1098737,1.1010002,1.1073819,1.1007391,1.1426561,1.0262158,1.0472851,1.0615978,1.040448,1.0141337,1.049979,1.1004148,1.0346502,1.0415018,1.0850564,1.1033882,1.098062,1.0342184,1.0971688,1.0282052,0.9951473,0.900869,0.9719485,1.0208012,0.9982683,1.0043827,1.0173172,0.9328082,1.0014299,0.92687577,1.0813487,1.0432206,1.029052,1.0281185,0.98226845,0.91178,0.9815073,0.96648043,0.985156,0.9854939,0.99763995,1.0359371,0.948361,1.0240616,0.90603447,1.0315274,1.0043085
truck,1.0712482,0.9509007,0.991271,1.0040845,0.99688447,1.0231569,0.9963158,0.94733953,0.9203442,0.9841417,1.0129143,0.90714025,1.0069245,0.99084157,1.0686488,0.959672,0.90212256,0.9812768,0.9342518,1.0388793,1.0466597,1.0644015,1.0870132,1.0623693,1.0185103,0.980733,1.0462184,1.043101,1.0960046,0.9811585,1.0760334,1.0433421,1.0252483,0.95512927,0.9706137,0.9869321,0.8714808,0.9591503,0.9277451,0.95931983,0.97809744,0.99253047,0.9798876,1.0193006,0.9866467,0.99174416,0.98392975,0.9766658,1.0078263,1.0728664,0.91123784,0.7618004,0.9455034,0.8042963,0.7816564,0.65602666,0.0,0.93692285,0.92926806,1.0412797,1.0314616,1.0275062,0.9587435,0.9773791,0.96396655,1.0645499,1.1371922,1.1182592,1.0859951,1.0971694,1.0917403,1.0512586,1.0066855,0.94458926,0.9500685,1.104133,0.96929896,0.9469054,0.99364245,1.0319314,1.0006622,0.9401694,0.9918899,0.98662937,0.9814989,0.97065943,0.9786032,0.9887365,0.9717926,1.0319809,1.012783,0.9926242,1.0362797,1.096594,1.0397451,1.1464753,1.0375315,1.0528278,1.094877,1.1099185,1.0572921,1.0444664,1.0682373,1.0789498,1.1087431,1.1317693,0.9860054,1.0434537,1.0852311,1.0363817,1.1009396,1.0340412,0.9661444,1.0092248,1.0389124,1.0172801,1.0227165,1.0056437,1.0085894,1.0744402,1.102385,0.98181427,0.9212838,1.1106737,0.9980628,0.8062715,0.9981608,1.0698858,1.0166668,1.0785704,1.0660429,1.0511638,1.0334477,0.9897761,1.0381128,1.069338,0.9485476,1.0167719,0.98311806,0.990193,0.9937466,1.0392679,1.0537313,0.9455929,0.96566486,0.9257455,1.0830014,1.099886,1.0721803,1.0708481,1.081248,0.9155561,0.9747316,1.0195476,1.0798012,1.0827341,1.0883677,1.0793792,0.94663924,1.0740914,1.0158821,1.0558435,0.97625786
snow,0.9088703,1.0241969,0.9783534,0.9865895,1.0395774,1.0666538,1.0336809,1.0589695,1.0893013,0.9734468,1.0010147,0.98499835,1.0575795,0.984006,1.0592667,1.0067381,0.9879581,1.0213072,0.9898811,1.0681466,1.0318631,1.013624,0.96307373,1.0298141,0.98244435,0.96994245,0.9866158,1.0173144,1.0358987,0.9844372,0.9301978,0.9770601,1.0222114,1.0715398,1.0860742,1.1090028,1.0403396,1.0740124,1.0200403,1.0362908,1.0547835,1.0358517,0.938023,0.8899253,1.0733944,1.0460767,0.9378515,1.0668665,1.0576246,1.0583636,1.004029,0.99634933,1.0417395,0.9904498,0.98561096,0.96800214,0.93692285,0.0,0.80921775,0.8942686,0.8907724,0.99940044,0.88115716,0.9710878,0.87061024,1.0205746,1.0051377,0.99247897,1.0136536,0.99802923,1.000149,0.9802402,1.0507168,1.0125674,1.0132704,0.9866824,0.9754133,1.0089637,1.0176703,1.0131644,1.0669285,1.0621403,0.98701346,0.9512091,0.97043794,0.9814314,1.0536522,1.0844665,0.9859213,0.9554086,1.0407357,1.0703586,0.94009554,0.99595785,0.93578285,1.0716113,0.9583454,1.0469495,1.000642,1.0371578,1.1017946,1.091833,1.1360289,1.142477,1.1400881,1.0687448,1.0276175,0.9390543,0.9801535,0.9076285,1.0084829,0.86285186,0.83455217,0.97550523,1.0649774,1.0895164,1.0602392,1.0552001,1.0219237,1.0217066,0.96853226,0.9514889,1.0262854,1.0395564,1.0239681,0.886219,0.86471826,1.0004803,1.030962,0.94446003,0.9998678,0.96437943,0.9831706,1.0755221,0.9658977,0.9839805,1.0268471,1.0759866,1.0264398,1.0022913,0.9619282,0.9428125,0.94983435,1.0962752,1.0033121,1.056577,1.0378851,0.9102001,1.0608432,1.0548624,1.1061534,0.99926347,0.9699006,1.045654,1.0215368,1.0959965,1.1163397,0.99824196,1.0779979,1.033091,1.0810668,0.9879748,0.72166
tree,1.0441233,0.99911684,0.89920545,0.90638596,0.8091384,1.0364093,0.94055957,0.9746052,0.96741295,1.0038823,0.9781609,0.84921587,1.0078673,0.90596306,0.93498915,0.9176603,0.878371,0.98356956,1.066339,1.1602271,1.0699755,1.059743,1.0545137,0.91566765,0.88062954,1.0210723,1.0321056,1.0478836,1.0156193,0.95421684,1.0349778,1.0662609,1.1050467,1.080136,1.1046495,1.1342511,1.0008452,1.0222337,0.9544885,1.0169117,0.8988808,0.9427138,0.8871917,0.80569583,1.0033972,1.0624058,0.7637417,0.96546704,0.9709506,1.0268184,0.9947288,1.0345032,1.0093771,0.9406409,1.0047714,1.0009587,0.92926806,0.80921775,0.0,0.76466846,0.8408487,1.036048,0.84572065,0.77846456,0.867538,0.99761933,1.0558352,1.0215901,1.0707688,1.1403314,1.0415784,1.0115646,1.1053401,1.0680734,1.0024543,1.065104,1.0969114,1.1558508,1.2026832,1.0965834,0.9015223,0.9807907,1.0630505,0.996013,0.929567,0.93306816,0.9050103,0.90632796,0.8436041,0.9414904,0.9069746,0.7312857,0.86716104,0.7746774,0.66902035,1.079237,0.9290577,1.0629624,1.0524042,1.0855267,1.1651999,1.1304307,1.0712329,1.0374321,1.1799271,1.104391,1.0279456,0.97810864,0.9705612,0.97127056,1.0303466,0.81042165,0.8590052,1.0342295,1.1446034,1.1046578,1.1519301,1.1561735,1.1292169,1.0513104,1.0562111,1.0177891,1.0572667,0.92447627,1.0171512,0.94719607,0.9312053,1.0253707,1.0780946,1.0806644,1.0411252,1.0725822,1.1232057,1.131987,0.9778839,0.9667352,1.0630647,1.0999373,1.0115451,1.0807045,0.99835914,1.0969177,1.1204718,1.0405391,1.0788146,1.106076,1.0607831,1.1225456,1.1221626,1.1716182,1.137032,1.1717609,1.0588449,1.164665,1.1259086,1.1144228,1.1216265,1.0561472,1.1331397,0.99261606,1.0643238,1.059429,0.6339953
grass,1.0932081,0.96115106,1.0365267,1.019295,0.9747903,1.0734138,0.9750801,0.8964015,0.89905643,0.97763914,1.0384126,0.98214996,1.035339,0.9577328,0.90533364,0.8855893,0.97145915,1.0296408,1.0321782,1.0166597,0.901173,0.87396896,0.95603305,0.9581672,0.8988575,0.97317904,1.0141371,1.0062523,0.9705881,1.0046451,0.90264714,1.014037,1.0500345,1.1149948,1.1050173,1.105464,1.0712389,1.1491575,1.0675303,1.1604539,1.147919,1.1259043,1.0192176,1.0128504,1.085892,1.1158962,0.91634285,1.131644,1.1490707,1.1384068,1.031649,1.0936816,1.0282767,1.0224143,1.0439377,1.0419285,1.0412797,0.8942686,0.76466846,0.0,0.58375275,0.9104174,0.88732916,0.8239158,0.9848505,0.9896981,1.0526568,1.1046934,1.0509923,1.1397668,0.9421011,0.9751382,1.0440857,1.0486047,0.9260807,0.94929844,1.0687006,1.1162163,1.0736074,1.0475627,0.94681656,1.0225365,0.88499457,0.93056965,0.71069455,0.7289399,0.8963593,1.0332863,0.889684,0.8990401,1.0645494,0.88813806,0.95680565,0.781434,0.66370654,0.92279243,0.9356366,1.0674081,1.0382713,1.0342934,1.0383776,1.0029826,1.1530414,1.1110426,1.0834347,1.026752,1.0146934,0.8881802,0.8602636,0.9103554,0.90442073,0.6988162,0.7242259,1.0186194,1.1200905,1.060391,1.145557,1.0638412,1.0310799,1.0483192,1.0150772,0.8771721,0.99437916,1.0204302,1.1466341,0.9043529,0.9501832,0.96694183,1.0328712,1.1101345,1.1185328,0.9489957,1.0428568,1.1005659,0.86621195,1.045102,1.1977581,1.102232,1.0960746,1.1785858,1.0957631,1.1745726,1.1311183,1.0712036,1.051974,1.0508562,1.1020056,1.0891329,1.0652907,1.1112843,1.0464287,1.1164801,1.0460234,1.1384573,1.0955902,1.1967542,1.1250267,1.1531093,1.1596444,1.0713102,1.0671885,1.0683757,0.74168634
