"","target","min_distance","cleaned_target","object","source","log_prop","in_cdi","num_direct_children","direct_parent","path_1","path_2","path_3","path_4","path_5","path_6"
"1011",NA,NA,NA,"container of food","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1012",NA,NA,NA,"container with toy","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1013",NA,NA,NA,"cup holder","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1014",NA,NA,NA,"cup with straw","vqa",-9.29433219469693,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1015",NA,NA,NA,"cupcake tray","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1016",NA,NA,NA,"cupcake wrapper","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1017",NA,NA,NA,"curtain rod","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1018",NA,NA,NA,"cut board","vqa",-9.1990220148926,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1019",NA,NA,NA,"desk lamp","vqa",-9.1990220148926,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1020",NA,NA,NA,"detergent bottle","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1021",NA,NA,NA,"dinosaur skeleton","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1022",NA,NA,NA,"dinosaur toy","vqa",-9.11201063790297,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1023",NA,NA,NA,"dish brush","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1024",NA,NA,NA,"dish soap","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1025",NA,NA,NA,"dish soap bottle","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1026",NA,NA,NA,"dishwashe liquid","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1027",NA,NA,NA,"dog and child","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1028",NA,NA,NA,"dog bed","vqa",-8.46142307176182,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1029",NA,NA,NA,"dog book","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1030",NA,NA,NA,"dog bowl","vqa",-8.46142307176182,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1031",NA,NA,NA,"dog crate","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1032",NA,NA,NA,"dog food bowl","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1033",NA,NA,NA,"dog toy","vqa",-8.50587483433266,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1034",NA,NA,NA,"doll bed","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1035",NA,NA,NA,"doll house","vqa",-8.10040972622449,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1036",NA,NA,NA,"doll skeleton","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1037",NA,NA,NA,"dolphin toy","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1038",NA,NA,NA,"door frame","vqa",-6.86952946897863,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1039",NA,NA,NA,"door handle","vqa",-6.86071883929648,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1040",NA,NA,NA,"door hinge","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1041",NA,NA,NA,"door knob","vqa",-6.69164250925254,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1042",NA,NA,NA,"door lock","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1043",NA,NA,NA,"door mat","vqa",-7.5895841024585,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1044",NA,NA,NA,"door mat cover","vqa",-9.39969271035475,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1045",NA,NA,NA,"door mat cover cover","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1046",NA,NA,NA,"door mat cover holder","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1047",NA,NA,NA,"door mat holder","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1048",NA,NA,NA,"door stand holder","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1049",NA,NA,NA,"drink bottle","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1050",NA,NA,NA,"drink cup","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1051",NA,NA,NA,"drum set","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1052",NA,NA,NA,"duck head","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1053",NA,NA,NA,"duck toy","vqa",-8.76370394363476,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1054",NA,NA,NA,"duckle","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1055",NA,NA,NA,"duckle toy","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1056",NA,NA,NA,"egg carton","vqa",-8.33882074966949,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1057",NA,NA,NA,"egg shell","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1058",NA,NA,NA,"egg tray","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1059",NA,NA,NA,"elephant book","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1060",NA,NA,NA,"elephant toy","vqa",-6.86952946897863,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1061",NA,NA,NA,"exercise machine","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1062",NA,NA,NA,"fidget spinner","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1063",NA,NA,NA,"fire place","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1064",NA,NA,NA,"fish food","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1065",NA,NA,NA,"fish toy","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1066",NA,NA,NA,"floor mat","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1067",NA,NA,NA,"flower pot","vqa",-7.37740958251487,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1068",NA,NA,NA,"flower vase","vqa",-6.16319528413673,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1069",NA,NA,NA,"food bag","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1070",NA,NA,NA,"food bowl","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1071",NA,NA,NA,"food box","vqa",-8.70654552979481,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1072",NA,NA,NA,"food container","vqa",-7.48604342351766,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1073",NA,NA,NA,"food cup","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1074",NA,NA,NA,"food item","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1075",NA,NA,NA,"food package","vqa",-9.29433219469693,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1076",NA,NA,NA,"food packet","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1077",NA,NA,NA,"food plate","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1078",NA,NA,NA,"food spoon","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1079",NA,NA,NA,"food tray","vqa",-8.88886708658876,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1080",NA,NA,NA,"fruit basket","vqa",-9.29433219469693,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1081",NA,NA,NA,"gallary","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1082",NA,NA,NA,"game controller","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1083",NA,NA,NA,"garage door","vqa",-9.39969271035475,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1084",NA,NA,NA,"gift bag","vqa",-9.03196793022944,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1085",NA,NA,NA,"gift box","vqa",-8.76370394363476,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1086",NA,NA,NA,"giraffe toy","vqa",-8.2296214577045,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1087",NA,NA,NA,"girl and adult","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1088",NA,NA,NA,"girl and child","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1089",NA,NA,NA,"girl and dog","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1090",NA,NA,NA,"girl and toy","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1091",NA,NA,NA,"girl doll","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1092",NA,NA,NA,"girl in clothe","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1093",NA,NA,NA,"girl in dress","vqa",-8.55239484996755,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1094",NA,NA,NA,"girl in shirt","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1095",NA,NA,NA,"girl with dress","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1096",NA,NA,NA,"girl with hair","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1097",NA,NA,NA,"glass bottle","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1098",NA,NA,NA,"glass bowl","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1099",NA,NA,NA,"glass door","vqa",-8.30108042168665,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1100",NA,NA,NA,"glass enclosure","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1101",NA,NA,NA,"glass of milk","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1102",NA,NA,NA,"glass of water","vqa",-9.03196793022944,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1103",NA,NA,NA,"glass of wine","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1104",NA,NA,NA,"glass table","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1105",NA,NA,NA,"glass wall","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1106",NA,NA,NA,"glass window","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1107",NA,NA,NA,"glue stick","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1108",NA,NA,NA,"goal net","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1109",NA,NA,NA,"goal post","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1110",NA,NA,NA,"gray box","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1111",NA,NA,NA,"gray cabinet","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1112",NA,NA,NA,"gray floor","vqa",-9.03196793022944,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1113",NA,NA,NA,"gray sofa","vqa",-9.29433219469693,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1114",NA,NA,NA,"grey bag","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1115",NA,NA,NA,"grey couch","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1116",NA,NA,NA,"grey floor","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1117",NA,NA,NA,"grey mat","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1118",NA,NA,NA,"grey shoe","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1119",NA,NA,NA,"grey sofa","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1120",NA,NA,NA,"grey toy","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1121",NA,NA,NA,"guitar case","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1122",NA,NA,NA,"hair brush","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1123",NA,NA,NA,"hamster cage","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1124",NA,NA,NA,"hang clothe","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1125",NA,NA,NA,"hang lamp","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1126",NA,NA,NA,"hang light","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1127",NA,NA,NA,"honey dipper","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1128",NA,NA,NA,"hoodie","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1129",NA,NA,NA,"horse toy","vqa",-9.29433219469693,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1130",NA,NA,NA,"hula hoop","vqa",-7.93335564156133,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1131",NA,NA,NA,"include ball","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1132",NA,NA,NA,"ipad","vqa",-6.86071883929648,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1133",NA,NA,NA,"jar of corn","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1134",NA,NA,NA,"jar of food","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1135",NA,NA,NA,"jar of jam","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1136",NA,NA,NA,"jar of mayonnaise","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1137",NA,NA,NA,"jar of nut","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1138",NA,NA,NA,"jar of peanut butter","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1139",NA,NA,NA,"jar of pickle","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1140",NA,NA,NA,"jar of sauce","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1141",NA,NA,NA,"juice box","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1142",NA,NA,NA,"juice glass","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1143",NA,NA,NA,"keyboard bag","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1144",NA,NA,NA,"keyboard belt buckle ring","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1145",NA,NA,NA,"keyboard cable","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1146",NA,NA,NA,"keyboard case","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1147",NA,NA,NA,"keyboard cover","vqa",-9.29433219469693,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1148",NA,NA,NA,"keyboard key","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1149",NA,NA,NA,"keyboard keycap","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1150",NA,NA,NA,"keyboard keycap cover","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1151",NA,NA,NA,"keyboard knob cover","vqa",-9.39969271035475,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1152",NA,NA,NA,"keyboard mouse","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1153",NA,NA,NA,"keyboard mouse pad","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1154",NA,NA,NA,"keyboard mousepad cover","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1155",NA,NA,NA,"keyboard piano","vqa",-6.64109023008971,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1156",NA,NA,NA,"keyboard piano piano","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1157",NA,NA,NA,"keyboard piano stand","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1158",NA,NA,NA,"keyboard piano stool","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1159",NA,NA,NA,"keyboard piano stool stand","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1160",NA,NA,NA,"keyboard stand","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1161",NA,NA,NA,"keyboard strap","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1162",NA,NA,NA,"keyboard tray","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1163",NA,NA,NA,"kitchen counter","vqa",-3.64430217603997,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1164",NA,NA,NA,"kitchen floor","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1165",NA,NA,NA,"kitchen set","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1166",NA,NA,NA,"kitchen towel","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1167",NA,NA,NA,"knife block","vqa",-8.46142307176182,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1168",NA,NA,NA,"lamp post","vqa",-9.11201063790297,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1169",NA,NA,NA,"lego block","vqa",-8.65247830852453,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1170",NA,NA,NA,"letter block","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1171",NA,NA,NA,"lion toy","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1172",NA,NA,NA,"man 's hand","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1173",NA,NA,NA,"man 's leg","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1174",NA,NA,NA,"man and child","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1175",NA,NA,NA,"man and dog","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1176",NA,NA,NA,"man and girl","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1177",NA,NA,NA,"man and two child","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1178",NA,NA,NA,"man and woman","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1179",NA,NA,NA,"man in clothe","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1180",NA,NA,NA,"man in grey shirt","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1181",NA,NA,NA,"man in shirt","vqa",-7.62662537413885,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1182",NA,NA,NA,"man in short","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1183",NA,NA,NA,"man with glasses","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1184",NA,NA,NA,"metal bowl","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1185",NA,NA,NA,"metal container","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1186",NA,NA,NA,"metal object","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1187",NA,NA,NA,"metal surface","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1188",NA,NA,NA,"milk bottle","vqa",-5.90994193135115,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1189",NA,NA,NA,"milk box","vqa",-8.95785995807572,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1190",NA,NA,NA,"milk carton","vqa",-7.34842204564162,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1191",NA,NA,NA,"milk jug","vqa",-7.88334522098667,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1192",NA,NA,NA,"mirror frame","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1193",NA,NA,NA,"monitor cable","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1194",NA,NA,NA,"monitor cover","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1195",NA,NA,NA,"monitor screen","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1196",NA,NA,NA,"monitor stand","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1197",NA,NA,NA,"monitor stand cover","vqa",-8.82432856545119,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1198",NA,NA,NA,"monkey bar","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1199",NA,NA,NA,"monkey toy","vqa",-7.83571717199741,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1200",NA,NA,NA,"mop bucket","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1201",NA,NA,NA,"mouse pad","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1202",NA,NA,NA,"mushroom grow kit","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1203",NA,NA,NA,"music player","vqa",-7.66509165496665,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1204",NA,NA,NA,"night stand","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1205",NA,NA,NA,"office chair","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1206",NA,NA,NA,"orange and toy","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1207",NA,NA,NA,"orange bag","vqa",-8.65247830852453,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1208",NA,NA,NA,"orange ball","vqa",-6.80112674209423,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1209",NA,NA,NA,"orange balloon","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1210",NA,NA,NA,"orange basket","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1211",NA,NA,NA,"orange block","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1212",NA,NA,NA,"orange book","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1213",NA,NA,NA,"orange bowl","vqa",-9.03196793022944,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1214",NA,NA,NA,"orange box","vqa",-9.03196793022944,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1215",NA,NA,NA,"orange bucket","vqa",-7.81272765377271,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1216",NA,NA,NA,"orange cabinet","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1217",NA,NA,NA,"orange car","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1218",NA,NA,NA,"orange car toy","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1219",NA,NA,NA,"orange carrot","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1220",NA,NA,NA,"orange cone","vqa",-8.88886708658876,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1221",NA,NA,NA,"orange container","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1222",NA,NA,NA,"orange cube","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1223",NA,NA,NA,"orange cup","vqa",-8.50587483433266,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1224",NA,NA,NA,"orange cylinder","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1225",NA,NA,NA,"orange flower","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1226",NA,NA,NA,"orange marker","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1227",NA,NA,NA,"orange mat","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1228",NA,NA,NA,"orange object","vqa",-7.25311186583729,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1229",NA,NA,NA,"orange packet","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1230",NA,NA,NA,"orange paper","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1231",NA,NA,NA,"orange pen","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1232",NA,NA,NA,"orange pillow","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1233",NA,NA,NA,"orange plate","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1234",NA,NA,NA,"orange pumpkin","vqa",-8.41886345734303,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1235",NA,NA,NA,"orange ring","vqa",-9.1990220148926,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1236",NA,NA,NA,"orange shirt","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1237",NA,NA,NA,"orange stick","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
